topicId,rank,docId,filename
5,37,12,file:/Users/bmw9t/projects/tm_new_hampshire/poems/29_Two%20Look%20at%20Two.txt
5,38,11,file:/Users/bmw9t/projects/tm_new_hampshire/poems/10_Place%20for%20a%20Third.txt
5,39,9,file:/Users/bmw9t/projects/tm_new_hampshire/poems/22_The%20Aim%20was%20Song.txt
5,40,8,file:/Users/bmw9t/projects/tm_new_hampshire/poems/36_Gathering%20Leaves.txt
5,41,7,file:/Users/bmw9t/projects/tm_new_hampshire/poems/08_Paul’s%20Wife.txt
5,42,6,file:/Users/bmw9t/projects/tm_new_hampshire/poems/24_for_once.txt
5,43,5,file:/Users/bmw9t/projects/tm_new_hampshire/poems/42_Our%20Singing%20Strength.txt
5,44,3,file:/Users/bmw9t/projects/tm_new_hampshire/poems/17_In%20a%20Disused%20Graveyard.txt
6,0,11,file:/Users/bmw9t/projects/tm_new_hampshire/poems/10_Place%20for%20a%20Third.txt
6,1,22,file:/Users/bmw9t/projects/tm_new_hampshire/poems/09_Wild%20Grapes.txt
6,2,3,file:/Users/bmw9t/projects/tm_new_hampshire/poems/17_In%20a%20Disused%20Graveyard.txt
6,3,44,file:/Users/bmw9t/projects/tm_new_hampshire/poems/26_The%20Onset.txt
6,4,25,file:/Users/bmw9t/projects/tm_new_hampshire/poems/30_Not%20to%20Keep.txt
6,5,39,file:/Users/bmw9t/projects/tm_new_hampshire/poems/13_a_fountain.txt
6,6,36,file:/Users/bmw9t/projects/tm_new_hampshire/poems/34_A%20Boundless%20Moment.txt
6,7,24,file:/Users/bmw9t/projects/tm_new_hampshire/poems/02_A%20Star%20in%20a%20Stone-boat.txt
6,8,23,file:/Users/bmw9t/projects/tm_new_hampshire/poems/41_On%20a%20Tree%20Fallen%20Across%20the%20Road.txt
6,9,43,file:/Users/bmw9t/projects/tm_new_hampshire/poems/12_An%20Empty%20Threat.txt
6,10,38,file:/Users/bmw9t/projects/tm_new_hampshire/poems/32_The%20Kitchen%20Chimney.txt
6,11,26,file:/Users/bmw9t/projects/tm_new_hampshire/poems/25_Blue-Butterfly%20Day.txt
6,12,42,file:/Users/bmw9t/projects/tm_new_hampshire/poems/07_The%20Grindstone.txt
6,13,31,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_2_Two%20Witches_The%20Pauper%20Witch%20of%20Grafton.txt
6,14,30,file:/Users/bmw9t/projects/tm_new_hampshire/poems/43_The%20Lockless%20Door.txt
6,15,29,file:/Users/bmw9t/projects/tm_new_hampshire/poems/35_Evening%20in%20a%20Sugar%20Orchard.txt
6,16,28,file:/Users/bmw9t/projects/tm_new_hampshire/poems/23_Stopping%20by%20Woods%20on%20a%20Snowy%20Evening.txt
6,17,41,file:/Users/bmw9t/projects/tm_new_hampshire/poems/21_The%20Runaway.txt
6,18,40,file:/Users/bmw9t/projects/tm_new_hampshire/poems/19_To%20E.%20T..txt
6,19,35,file:/Users/bmw9t/projects/tm_new_hampshire/poems/27_To%20Earthward.txt
6,20,15,file:/Users/bmw9t/projects/tm_new_hampshire/poems/16_Fire%20and%20Ice.txt
6,21,5,file:/Users/bmw9t/projects/tm_new_hampshire/poems/42_Our%20Singing%20Strength.txt
6,22,37,file:/Users/bmw9t/projects/tm_new_hampshire/poems/28_Good-Bye%20and%20Keep%20Cold.txt
6,23,34,file:/Users/bmw9t/projects/tm_new_hampshire/poems/31_A%20Brook%20in%20the%20City.txt
6,24,33,file:/Users/bmw9t/projects/tm_new_hampshire/poems/01_new_hampshire.txt
6,25,32,file:/Users/bmw9t/projects/tm_new_hampshire/poems/04_The%20Star-splitter.txt
6,26,27,file:/Users/bmw9t/projects/tm_new_hampshire/poems/33_Looking%20for%20a%20Sunset%20Bird%20in%20Winter.txt
6,27,21,file:/Users/bmw9t/projects/tm_new_hampshire/poems/40_Plowmen.txt
6,28,20,file:/Users/bmw9t/projects/tm_new_hampshire/poems/38_Misgiving.txt
6,29,19,file:/Users/bmw9t/projects/tm_new_hampshire/poems/03_The%20Census-taker.txt
6,30,18,file:/Users/bmw9t/projects/tm_new_hampshire/poems/20_Nothing%20Gold%20Can%20Stay.txt
6,31,17,file:/Users/bmw9t/projects/tm_new_hampshire/poems/18_Dust%20of%20Snow.txt
6,32,16,file:/Users/bmw9t/projects/tm_new_hampshire/poems/06_The%20Axe-helve.txt
6,33,14,file:/Users/bmw9t/projects/tm_new_hampshire/poems/44_The%20Need%20of%20Being%20Versed%20in%20Country%20Things.txt
6,34,13,file:/Users/bmw9t/projects/tm_new_hampshire/poems/39_A%20Hillside%20Thaw.txt
6,35,12,file:/Users/bmw9t/projects/tm_new_hampshire/poems/29_Two%20Look%20at%20Two.txt
6,36,10,file:/Users/bmw9t/projects/tm_new_hampshire/poems/37_The%20Valley’s%20Singing%20Day.txt
6,37,9,file:/Users/bmw9t/projects/tm_new_hampshire/poems/22_The%20Aim%20was%20Song.txt
6,38,8,file:/Users/bmw9t/projects/tm_new_hampshire/poems/36_Gathering%20Leaves.txt
6,39,7,file:/Users/bmw9t/projects/tm_new_hampshire/poems/08_Paul’s%20Wife.txt
6,40,6,file:/Users/bmw9t/projects/tm_new_hampshire/poems/24_for_once.txt
6,41,4,file:/Users/bmw9t/projects/tm_new_hampshire/poems/05_Maple.txt
6,42,2,file:/Users/bmw9t/projects/tm_new_hampshire/poems/14_I%20Will%20Sing%20You%20One-O.txt
6,43,1,file:/Users/bmw9t/projects/tm_new_hampshire/poems/15_Fragmentary%20Blue.txt
6,44,0,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_1_Two%20Witches_The%20Witch%20of%20Coös.txt
7,0,33,file:/Users/bmw9t/projects/tm_new_hampshire/poems/01_new_hampshire.txt
7,1,11,file:/Users/bmw9t/projects/tm_new_hampshire/poems/10_Place%20for%20a%20Third.txt
7,2,13,file:/Users/bmw9t/projects/tm_new_hampshire/poems/39_A%20Hillside%20Thaw.txt
7,3,44,file:/Users/bmw9t/projects/tm_new_hampshire/poems/26_The%20Onset.txt
7,4,43,file:/Users/bmw9t/projects/tm_new_hampshire/poems/12_An%20Empty%20Threat.txt
7,5,42,file:/Users/bmw9t/projects/tm_new_hampshire/poems/07_The%20Grindstone.txt
7,6,41,file:/Users/bmw9t/projects/tm_new_hampshire/poems/21_The%20Runaway.txt
7,7,40,file:/Users/bmw9t/projects/tm_new_hampshire/poems/19_To%20E.%20T..txt
7,8,39,file:/Users/bmw9t/projects/tm_new_hampshire/poems/13_a_fountain.txt
7,9,38,file:/Users/bmw9t/projects/tm_new_hampshire/poems/32_The%20Kitchen%20Chimney.txt
7,10,37,file:/Users/bmw9t/projects/tm_new_hampshire/poems/28_Good-Bye%20and%20Keep%20Cold.txt
7,11,36,file:/Users/bmw9t/projects/tm_new_hampshire/poems/34_A%20Boundless%20Moment.txt
7,12,35,file:/Users/bmw9t/projects/tm_new_hampshire/poems/27_To%20Earthward.txt
7,13,34,file:/Users/bmw9t/projects/tm_new_hampshire/poems/31_A%20Brook%20in%20the%20City.txt
7,14,32,file:/Users/bmw9t/projects/tm_new_hampshire/poems/04_The%20Star-splitter.txt
7,15,31,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_2_Two%20Witches_The%20Pauper%20Witch%20of%20Grafton.txt
7,16,30,file:/Users/bmw9t/projects/tm_new_hampshire/poems/43_The%20Lockless%20Door.txt
7,17,29,file:/Users/bmw9t/projects/tm_new_hampshire/poems/35_Evening%20in%20a%20Sugar%20Orchard.txt
7,18,28,file:/Users/bmw9t/projects/tm_new_hampshire/poems/23_Stopping%20by%20Woods%20on%20a%20Snowy%20Evening.txt
7,19,27,file:/Users/bmw9t/projects/tm_new_hampshire/poems/33_Looking%20for%20a%20Sunset%20Bird%20in%20Winter.txt
7,20,26,file:/Users/bmw9t/projects/tm_new_hampshire/poems/25_Blue-Butterfly%20Day.txt
7,21,25,file:/Users/bmw9t/projects/tm_new_hampshire/poems/30_Not%20to%20Keep.txt
7,22,24,file:/Users/bmw9t/projects/tm_new_hampshire/poems/02_A%20Star%20in%20a%20Stone-boat.txt
7,23,23,file:/Users/bmw9t/projects/tm_new_hampshire/poems/41_On%20a%20Tree%20Fallen%20Across%20the%20Road.txt
7,24,22,file:/Users/bmw9t/projects/tm_new_hampshire/poems/09_Wild%20Grapes.txt
7,25,21,file:/Users/bmw9t/projects/tm_new_hampshire/poems/40_Plowmen.txt
7,26,20,file:/Users/bmw9t/projects/tm_new_hampshire/poems/38_Misgiving.txt
7,27,19,file:/Users/bmw9t/projects/tm_new_hampshire/poems/03_The%20Census-taker.txt
7,28,18,file:/Users/bmw9t/projects/tm_new_hampshire/poems/20_Nothing%20Gold%20Can%20Stay.txt
7,29,17,file:/Users/bmw9t/projects/tm_new_hampshire/poems/18_Dust%20of%20Snow.txt
7,30,16,file:/Users/bmw9t/projects/tm_new_hampshire/poems/06_The%20Axe-helve.txt
7,31,15,file:/Users/bmw9t/projects/tm_new_hampshire/poems/16_Fire%20and%20Ice.txt
7,32,14,file:/Users/bmw9t/projects/tm_new_hampshire/poems/44_The%20Need%20of%20Being%20Versed%20in%20Country%20Things.txt
7,33,12,file:/Users/bmw9t/projects/tm_new_hampshire/poems/29_Two%20Look%20at%20Two.txt
7,34,10,file:/Users/bmw9t/projects/tm_new_hampshire/poems/37_The%20Valley’s%20Singing%20Day.txt
7,35,9,file:/Users/bmw9t/projects/tm_new_hampshire/poems/22_The%20Aim%20was%20Song.txt
7,36,8,file:/Users/bmw9t/projects/tm_new_hampshire/poems/36_Gathering%20Leaves.txt
7,37,7,file:/Users/bmw9t/projects/tm_new_hampshire/poems/08_Paul’s%20Wife.txt
7,38,6,file:/Users/bmw9t/projects/tm_new_hampshire/poems/24_for_once.txt
7,39,5,file:/Users/bmw9t/projects/tm_new_hampshire/poems/42_Our%20Singing%20Strength.txt
7,40,4,file:/Users/bmw9t/projects/tm_new_hampshire/poems/05_Maple.txt
7,41,3,file:/Users/bmw9t/projects/tm_new_hampshire/poems/17_In%20a%20Disused%20Graveyard.txt
7,42,2,file:/Users/bmw9t/projects/tm_new_hampshire/poems/14_I%20Will%20Sing%20You%20One-O.txt
7,43,1,file:/Users/bmw9t/projects/tm_new_hampshire/poems/15_Fragmentary%20Blue.txt
7,44,0,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_1_Two%20Witches_The%20Witch%20of%20Coös.txt
8,0,39,file:/Users/bmw9t/projects/tm_new_hampshire/poems/13_a_fountain.txt
8,1,33,file:/Users/bmw9t/projects/tm_new_hampshire/poems/01_new_hampshire.txt
8,2,19,file:/Users/bmw9t/projects/tm_new_hampshire/poems/03_The%20Census-taker.txt
8,3,34,file:/Users/bmw9t/projects/tm_new_hampshire/poems/31_A%20Brook%20in%20the%20City.txt
8,4,2,file:/Users/bmw9t/projects/tm_new_hampshire/poems/14_I%20Will%20Sing%20You%20One-O.txt
8,5,28,file:/Users/bmw9t/projects/tm_new_hampshire/poems/23_Stopping%20by%20Woods%20on%20a%20Snowy%20Evening.txt
8,6,43,file:/Users/bmw9t/projects/tm_new_hampshire/poems/12_An%20Empty%20Threat.txt
8,7,10,file:/Users/bmw9t/projects/tm_new_hampshire/poems/37_The%20Valley’s%20Singing%20Day.txt
8,8,7,file:/Users/bmw9t/projects/tm_new_hampshire/poems/08_Paul’s%20Wife.txt
8,9,37,file:/Users/bmw9t/projects/tm_new_hampshire/poems/28_Good-Bye%20and%20Keep%20Cold.txt
8,10,30,file:/Users/bmw9t/projects/tm_new_hampshire/poems/43_The%20Lockless%20Door.txt
8,11,29,file:/Users/bmw9t/projects/tm_new_hampshire/poems/35_Evening%20in%20a%20Sugar%20Orchard.txt
8,12,16,file:/Users/bmw9t/projects/tm_new_hampshire/poems/06_The%20Axe-helve.txt
8,13,5,file:/Users/bmw9t/projects/tm_new_hampshire/poems/42_Our%20Singing%20Strength.txt
8,14,44,file:/Users/bmw9t/projects/tm_new_hampshire/poems/26_The%20Onset.txt
8,15,24,file:/Users/bmw9t/projects/tm_new_hampshire/poems/02_A%20Star%20in%20a%20Stone-boat.txt
8,16,17,file:/Users/bmw9t/projects/tm_new_hampshire/poems/18_Dust%20of%20Snow.txt
8,17,8,file:/Users/bmw9t/projects/tm_new_hampshire/poems/36_Gathering%20Leaves.txt
8,18,23,file:/Users/bmw9t/projects/tm_new_hampshire/poems/41_On%20a%20Tree%20Fallen%20Across%20the%20Road.txt
8,19,12,file:/Users/bmw9t/projects/tm_new_hampshire/poems/29_Two%20Look%20at%20Two.txt
8,20,3,file:/Users/bmw9t/projects/tm_new_hampshire/poems/17_In%20a%20Disused%20Graveyard.txt
8,21,6,file:/Users/bmw9t/projects/tm_new_hampshire/poems/24_for_once.txt
8,22,4,file:/Users/bmw9t/projects/tm_new_hampshire/poems/05_Maple.txt
8,23,1,file:/Users/bmw9t/projects/tm_new_hampshire/poems/15_Fragmentary%20Blue.txt
8,24,42,file:/Users/bmw9t/projects/tm_new_hampshire/poems/07_The%20Grindstone.txt
8,25,41,file:/Users/bmw9t/projects/tm_new_hampshire/poems/21_The%20Runaway.txt
8,26,40,file:/Users/bmw9t/projects/tm_new_hampshire/poems/19_To%20E.%20T..txt
8,27,38,file:/Users/bmw9t/projects/tm_new_hampshire/poems/32_The%20Kitchen%20Chimney.txt
8,28,31,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_2_Two%20Witches_The%20Pauper%20Witch%20of%20Grafton.txt
8,29,27,file:/Users/bmw9t/projects/tm_new_hampshire/poems/33_Looking%20for%20a%20Sunset%20Bird%20in%20Winter.txt
8,30,14,file:/Users/bmw9t/projects/tm_new_hampshire/poems/44_The%20Need%20of%20Being%20Versed%20in%20Country%20Things.txt
8,31,0,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_1_Two%20Witches_The%20Witch%20of%20Coös.txt
8,32,36,file:/Users/bmw9t/projects/tm_new_hampshire/poems/34_A%20Boundless%20Moment.txt
8,33,35,file:/Users/bmw9t/projects/tm_new_hampshire/poems/27_To%20Earthward.txt
8,34,32,file:/Users/bmw9t/projects/tm_new_hampshire/poems/04_The%20Star-splitter.txt
8,35,26,file:/Users/bmw9t/projects/tm_new_hampshire/poems/25_Blue-Butterfly%20Day.txt
8,36,25,file:/Users/bmw9t/projects/tm_new_hampshire/poems/30_Not%20to%20Keep.txt
8,37,22,file:/Users/bmw9t/projects/tm_new_hampshire/poems/09_Wild%20Grapes.txt
8,38,21,file:/Users/bmw9t/projects/tm_new_hampshire/poems/40_Plowmen.txt
8,39,20,file:/Users/bmw9t/projects/tm_new_hampshire/poems/38_Misgiving.txt
8,40,18,file:/Users/bmw9t/projects/tm_new_hampshire/poems/20_Nothing%20Gold%20Can%20Stay.txt
8,41,15,file:/Users/bmw9t/projects/tm_new_hampshire/poems/16_Fire%20and%20Ice.txt
8,42,13,file:/Users/bmw9t/projects/tm_new_hampshire/poems/39_A%20Hillside%20Thaw.txt
8,43,11,file:/Users/bmw9t/projects/tm_new_hampshire/poems/10_Place%20for%20a%20Third.txt
8,44,9,file:/Users/bmw9t/projects/tm_new_hampshire/poems/22_The%20Aim%20was%20Song.txt
9,0,16,file:/Users/bmw9t/projects/tm_new_hampshire/poems/06_The%20Axe-helve.txt
9,1,12,file:/Users/bmw9t/projects/tm_new_hampshire/poems/29_Two%20Look%20at%20Two.txt
9,2,35,file:/Users/bmw9t/projects/tm_new_hampshire/poems/27_To%20Earthward.txt
9,3,34,file:/Users/bmw9t/projects/tm_new_hampshire/poems/31_A%20Brook%20in%20the%20City.txt
9,4,9,file:/Users/bmw9t/projects/tm_new_hampshire/poems/22_The%20Aim%20was%20Song.txt
9,5,28,file:/Users/bmw9t/projects/tm_new_hampshire/poems/23_Stopping%20by%20Woods%20on%20a%20Snowy%20Evening.txt
9,6,23,file:/Users/bmw9t/projects/tm_new_hampshire/poems/41_On%20a%20Tree%20Fallen%20Across%20the%20Road.txt
9,7,39,file:/Users/bmw9t/projects/tm_new_hampshire/poems/13_a_fountain.txt
9,8,19,file:/Users/bmw9t/projects/tm_new_hampshire/poems/03_The%20Census-taker.txt
9,9,5,file:/Users/bmw9t/projects/tm_new_hampshire/poems/42_Our%20Singing%20Strength.txt
9,10,42,file:/Users/bmw9t/projects/tm_new_hampshire/poems/07_The%20Grindstone.txt
9,11,40,file:/Users/bmw9t/projects/tm_new_hampshire/poems/19_To%20E.%20T..txt
9,12,37,file:/Users/bmw9t/projects/tm_new_hampshire/poems/28_Good-Bye%20and%20Keep%20Cold.txt
9,13,32,file:/Users/bmw9t/projects/tm_new_hampshire/poems/04_The%20Star-splitter.txt
9,14,8,file:/Users/bmw9t/projects/tm_new_hampshire/poems/36_Gathering%20Leaves.txt
9,15,44,file:/Users/bmw9t/projects/tm_new_hampshire/poems/26_The%20Onset.txt
9,16,41,file:/Users/bmw9t/projects/tm_new_hampshire/poems/21_The%20Runaway.txt
9,17,24,file:/Users/bmw9t/projects/tm_new_hampshire/poems/02_A%20Star%20in%20a%20Stone-boat.txt
9,18,11,file:/Users/bmw9t/projects/tm_new_hampshire/poems/10_Place%20for%20a%20Third.txt
9,19,10,file:/Users/bmw9t/projects/tm_new_hampshire/poems/37_The%20Valley’s%20Singing%20Day.txt
9,20,6,file:/Users/bmw9t/projects/tm_new_hampshire/poems/24_for_once.txt
9,21,3,file:/Users/bmw9t/projects/tm_new_hampshire/poems/17_In%20a%20Disused%20Graveyard.txt
9,22,43,file:/Users/bmw9t/projects/tm_new_hampshire/poems/12_An%20Empty%20Threat.txt
9,23,38,file:/Users/bmw9t/projects/tm_new_hampshire/poems/32_The%20Kitchen%20Chimney.txt
9,24,36,file:/Users/bmw9t/projects/tm_new_hampshire/poems/34_A%20Boundless%20Moment.txt
9,25,33,file:/Users/bmw9t/projects/tm_new_hampshire/poems/01_new_hampshire.txt
9,26,31,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_2_Two%20Witches_The%20Pauper%20Witch%20of%20Grafton.txt
9,27,30,file:/Users/bmw9t/projects/tm_new_hampshire/poems/43_The%20Lockless%20Door.txt
9,28,29,file:/Users/bmw9t/projects/tm_new_hampshire/poems/35_Evening%20in%20a%20Sugar%20Orchard.txt
9,29,27,file:/Users/bmw9t/projects/tm_new_hampshire/poems/33_Looking%20for%20a%20Sunset%20Bird%20in%20Winter.txt
9,30,26,file:/Users/bmw9t/projects/tm_new_hampshire/poems/25_Blue-Butterfly%20Day.txt
9,31,25,file:/Users/bmw9t/projects/tm_new_hampshire/poems/30_Not%20to%20Keep.txt
9,32,22,file:/Users/bmw9t/projects/tm_new_hampshire/poems/09_Wild%20Grapes.txt
9,33,21,file:/Users/bmw9t/projects/tm_new_hampshire/poems/40_Plowmen.txt
9,34,20,file:/Users/bmw9t/projects/tm_new_hampshire/poems/38_Misgiving.txt
9,35,18,file:/Users/bmw9t/projects/tm_new_hampshire/poems/20_Nothing%20Gold%20Can%20Stay.txt
9,36,17,file:/Users/bmw9t/projects/tm_new_hampshire/poems/18_Dust%20of%20Snow.txt
9,37,15,file:/Users/bmw9t/projects/tm_new_hampshire/poems/16_Fire%20and%20Ice.txt
9,38,14,file:/Users/bmw9t/projects/tm_new_hampshire/poems/44_The%20Need%20of%20Being%20Versed%20in%20Country%20Things.txt
9,39,13,file:/Users/bmw9t/projects/tm_new_hampshire/poems/39_A%20Hillside%20Thaw.txt
9,40,7,file:/Users/bmw9t/projects/tm_new_hampshire/poems/08_Paul’s%20Wife.txt
9,41,4,file:/Users/bmw9t/projects/tm_new_hampshire/poems/05_Maple.txt
9,42,2,file:/Users/bmw9t/projects/tm_new_hampshire/poems/14_I%20Will%20Sing%20You%20One-O.txt
9,43,1,file:/Users/bmw9t/projects/tm_new_hampshire/poems/15_Fragmentary%20Blue.txt
9,44,0,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_1_Two%20Witches_The%20Witch%20of%20Coös.txt
